bump_total,stamp_sec,stamp_nsec,bump_type,key,entity_a,entity_b,robot,frame_index_oldest_first,frame_wall_time,frame_stamp_sec,frame_stamp_nsec,encoding,height,width,npy_path,pgm_path
4,202,340000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,3,1783679038.003167,201,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_east_wall_link_collision/robot_0/frame_03_201_500000000.npy,collision_depth_frames/bump_0004_robot_0_east_wall_link_collision/robot_0/frame_03_201_500000000.pgm
4,202,340000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,4,1783679038.506577,202,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_east_wall_link_collision/robot_0/frame_04_202_0.npy,collision_depth_frames/bump_0004_robot_0_east_wall_link_collision/robot_0/frame_04_202_0.pgm
5,204,550000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,0,1783679038.506577,202,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_00_202_0.npy,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_00_202_0.pgm
5,204,550000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,1,1783679039.003621,202,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_01_202_500000000.npy,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_01_202_500000000.pgm
5,204,550000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,2,1783679039.521774,203,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_02_203_0.npy,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_02_203_0.pgm
5,204,550000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,3,1783679040.001568,203,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_03_203_500000000.npy,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_03_203_500000000.pgm
5,204,550000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,4,1783679040.503328,204,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_04_204_0.npy,collision_depth_frames/bump_0005_robot_0_east_wall_link_collision/robot_0/frame_04_204_0.pgm
6,207,360000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,0,1783679041.608282,205,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_00_205_0.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_00_205_0.pgm
6,207,360000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,1,1783679042.004439,205,500000000,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_01_205_500000000.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_01_205_500000000.pgm
6,207,360000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,2,1783679042.507128,206,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_02_206_0.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_02_206_0.pgm
6,207,360000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,3,1783679043.003719,206,500000000,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_03_206_500000000.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_03_206_500000000.pgm
6,207,360000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,4,1783679043.504994,207,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_04_207_0.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_04_207_0.pgm
