group,prompt,run,layout,trial,yaml_path,prompt_path,results_parent,run_output_dir,status
medium,prompt_2,run_10,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_10/explore_sup_gpt_medium_2_run_10_145.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_10/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_10/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_10/middle_circle/trial_1/run_20260421_074033,skipped_existing
medium,prompt_2,run_10,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_10/explore_sup_gpt_medium_2_run_10_145.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_10/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_10/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_10/middle_circle/trial_2/run_20260421_074356,skipped_existing
medium,prompt_2,run_10,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_10/explore_sup_gpt_medium_2_run_10_145.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_10/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_10/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_10/middle_circle/trial_3/run_20260421_074720,skipped_existing
medium,prompt_2,run_2,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/explore_sup_gpt_medium_2_run_2_83.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/spread/trial_1/run_20260417_221951,skipped_existing
medium,prompt_2,run_2,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/explore_sup_gpt_medium_2_run_2_83.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/spread/trial_2/run_20260417_222316,skipped_existing
medium,prompt_2,run_2,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/explore_sup_gpt_medium_2_run_2_83.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/spread/trial_3/run_20260417_222641,skipped_existing
medium,prompt_2,run_2,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/explore_sup_gpt_medium_2_run_2_83.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/middle_circle/trial_1/run_20260417_223006,skipped_existing
medium,prompt_2,run_2,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/explore_sup_gpt_medium_2_run_2_83.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/middle_circle/trial_2/run_20260417_223330,skipped_existing
medium,prompt_2,run_2,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/explore_sup_gpt_medium_2_run_2_83.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_2/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_2/middle_circle/trial_3/run_20260417_223655,skipped_existing
medium,prompt_2,run_3,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/explore_sup_gpt_medium_2_run_3_84.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/spread/trial_1/run_20260417_224020,skipped_existing
medium,prompt_2,run_3,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/explore_sup_gpt_medium_2_run_3_84.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/spread/trial_2/run_20260417_224345,skipped_existing
medium,prompt_2,run_3,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/explore_sup_gpt_medium_2_run_3_84.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/spread/trial_3/run_20260417_224710,skipped_existing
medium,prompt_2,run_3,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/explore_sup_gpt_medium_2_run_3_84.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/middle_circle/trial_1/run_20260417_225035,skipped_existing
medium,prompt_2,run_3,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/explore_sup_gpt_medium_2_run_3_84.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/middle_circle/trial_2/run_20260417_225400,skipped_existing
medium,prompt_2,run_3,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/explore_sup_gpt_medium_2_run_3_84.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_3/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_3/middle_circle/trial_3/run_20260417_225725,skipped_existing
medium,prompt_2,run_4,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/explore_sup_gpt_medium_2_run_4_140.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/spread/trial_1/run_20260421_075043,skipped_existing
medium,prompt_2,run_4,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/explore_sup_gpt_medium_2_run_4_140.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/spread/trial_2/run_20260421_075407,skipped_existing
medium,prompt_2,run_4,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/explore_sup_gpt_medium_2_run_4_140.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/spread/trial_3/run_20260421_075730,skipped_existing
medium,prompt_2,run_4,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/explore_sup_gpt_medium_2_run_4_140.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/middle_circle/trial_1/run_20260421_080054,skipped_existing
medium,prompt_2,run_4,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/explore_sup_gpt_medium_2_run_4_140.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/middle_circle/trial_2/run_20260421_080418,skipped_existing
medium,prompt_2,run_4,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/explore_sup_gpt_medium_2_run_4_140.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_4/middle_circle/trial_3/run_20260421_080741,skipped_existing
medium,prompt_2,run_5,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/explore_sup_gpt_medium_2_run_5_141.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/spread/trial_1/run_20260421_081105,skipped_existing
medium,prompt_2,run_5,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/explore_sup_gpt_medium_2_run_5_141.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/spread/trial_2/run_20260421_081428,skipped_existing
medium,prompt_2,run_5,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/explore_sup_gpt_medium_2_run_5_141.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/spread/trial_3/run_20260421_081752,skipped_existing
medium,prompt_2,run_5,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/explore_sup_gpt_medium_2_run_5_141.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/middle_circle/trial_1/run_20260421_082115,skipped_existing
medium,prompt_2,run_5,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/explore_sup_gpt_medium_2_run_5_141.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/middle_circle/trial_2/run_20260421_082439,skipped_existing
medium,prompt_2,run_5,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/explore_sup_gpt_medium_2_run_5_141.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_5/middle_circle/trial_3/run_20260421_082803,skipped_existing
medium,prompt_2,run_6,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/explore_sup_gpt_medium_2_run_6_142.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/spread/trial_1/run_20260421_083126,skipped_existing
medium,prompt_2,run_6,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/explore_sup_gpt_medium_2_run_6_142.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/spread/trial_2/run_20260421_083450,skipped_existing
medium,prompt_2,run_6,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/explore_sup_gpt_medium_2_run_6_142.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/spread/trial_3/run_20260421_083813,skipped_existing
medium,prompt_2,run_6,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/explore_sup_gpt_medium_2_run_6_142.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/middle_circle/trial_1/run_20260421_084137,skipped_existing
medium,prompt_2,run_6,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/explore_sup_gpt_medium_2_run_6_142.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/middle_circle/trial_2/run_20260421_084500,skipped_existing
medium,prompt_2,run_6,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/explore_sup_gpt_medium_2_run_6_142.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_6/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_6/middle_circle/trial_3/run_20260421_084824,skipped_existing
medium,prompt_2,run_7,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/explore_sup_gpt_medium_2_run_7_143.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/spread/trial_1/run_20260421_085147,skipped_existing
medium,prompt_2,run_7,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/explore_sup_gpt_medium_2_run_7_143.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/spread/trial_2/run_20260421_085511,skipped_existing
medium,prompt_2,run_7,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/explore_sup_gpt_medium_2_run_7_143.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/spread/trial_3/run_20260421_092229,ok
medium,prompt_2,run_7,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/explore_sup_gpt_medium_2_run_7_143.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/middle_circle/trial_1/run_20260421_092552,ok
medium,prompt_2,run_7,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/explore_sup_gpt_medium_2_run_7_143.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/middle_circle/trial_2/run_20260421_092916,ok
medium,prompt_2,run_7,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/explore_sup_gpt_medium_2_run_7_143.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_7/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_7/middle_circle/trial_3/run_20260421_093239,ok
medium,prompt_2,run_8,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/explore_sup_gpt_medium_2_run_8_144.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/spread/trial_1/run_20260421_093603,ok
medium,prompt_2,run_8,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/explore_sup_gpt_medium_2_run_8_144.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/spread/trial_2/run_20260421_093927,ok
medium,prompt_2,run_8,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/explore_sup_gpt_medium_2_run_8_144.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/spread/trial_3/run_20260421_094250,ok
medium,prompt_2,run_8,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/explore_sup_gpt_medium_2_run_8_144.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/middle_circle/trial_1/run_20260421_094614,ok
medium,prompt_2,run_8,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/explore_sup_gpt_medium_2_run_8_144.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/middle_circle/trial_2/run_20260421_094938,ok
medium,prompt_2,run_8,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/explore_sup_gpt_medium_2_run_8_144.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_8/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_8/middle_circle/trial_3/run_20260421_095302,ok
medium,prompt_2,run_9,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/explore_sup_gpt_medium_2_run_9_214.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/spread/trial_1/run_20260421_095626,ok
medium,prompt_2,run_9,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/explore_sup_gpt_medium_2_run_9_214.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/spread/trial_2/run_20260421_095950,ok
medium,prompt_2,run_9,spread,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/explore_sup_gpt_medium_2_run_9_214.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/spread/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/spread/trial_3/run_20260421_100314,ok
medium,prompt_2,run_9,middle_circle,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/explore_sup_gpt_medium_2_run_9_214.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/middle_circle/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/middle_circle/trial_1/run_20260421_100638,ok
medium,prompt_2,run_9,middle_circle,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/explore_sup_gpt_medium_2_run_9_214.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/middle_circle/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/middle_circle/trial_2/run_20260421_101002,ok
medium,prompt_2,run_9,middle_circle,3,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/explore_sup_gpt_medium_2_run_9_214.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_2/run_9/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/middle_circle/trial_3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_2/run_9/middle_circle/trial_3/run_20260421_101326,ok
medium,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_3/run_1/explore_sup_gpt_medium_3_run_1_85.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_3/run_1/spread/trial_1/run_20260417_230050,skipped_existing
medium,prompt_3,run_1,spread,2,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_3/run_1/explore_sup_gpt_medium_3_run_1_85.yaml,/home/ecem/ros2_ws/src/Leo_sct/results_llm/explore/medium/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_3/run_1/spread/trial_2,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_3/run_1/spread/trial_2/run_20260417_230415,skipped_existing
