category,prompt,run,scenario,trial,run_folder,coverage_pct,collisions_total,coverage_csv,paths_csv,bump_csv
long,prompt_4,run_4,spread,trial_1,run_20260421_004315,57.0,72,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_1/run_20260421_004315/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_1/run_20260421_004315/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_1/run_20260421_004315/bumps_global_004315.csv
long,prompt_4,run_4,spread,trial_2,run_20260421_004638,50.0,49,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_2/run_20260421_004638/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_2/run_20260421_004638/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_2/run_20260421_004638/bumps_global_004639.csv
long,prompt_4,run_4,spread,trial_3,run_20260421_005002,46.0,39,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_3/run_20260421_005002/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_3/run_20260421_005002/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_4/spread/trial_3/run_20260421_005002/bumps_global_005002.csv
long,prompt_4,run_5,spread,trial_1,run_20260421_010336,11.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_1/run_20260421_010336/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_1/run_20260421_010336/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_1/run_20260421_010336/bumps_global_010337.csv
long,prompt_4,run_5,spread,trial_2,run_20260421_010700,9.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_2/run_20260421_010700/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_2/run_20260421_010700/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_2/run_20260421_010700/bumps_global_010700.csv
long,prompt_4,run_5,spread,trial_3,run_20260421_011023,8.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_3/run_20260421_011023/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_3/run_20260421_011023/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_5/spread/trial_3/run_20260421_011023/bumps_global_011024.csv
long,prompt_4,run_6,spread,trial_1,run_20260421_012357,11.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_1/run_20260421_012357/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_1/run_20260421_012357/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_1/run_20260421_012357/bumps_global_012358.csv
long,prompt_4,run_6,spread,trial_2,run_20260421_012721,12.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_2/run_20260421_012721/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_2/run_20260421_012721/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_2/run_20260421_012721/bumps_global_012721.csv
long,prompt_4,run_6,spread,trial_3,run_20260421_013045,10.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_3/run_20260421_013045/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_3/run_20260421_013045/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_6/spread/trial_3/run_20260421_013045/bumps_global_013045.csv
long,prompt_4,run_7,spread,trial_1,run_20260421_014419,45.0,29,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_1/run_20260421_014419/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_1/run_20260421_014419/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_1/run_20260421_014419/bumps_global_014419.csv
long,prompt_4,run_7,spread,trial_2,run_20260421_014742,38.0,36,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_2/run_20260421_014742/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_2/run_20260421_014742/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_2/run_20260421_014742/bumps_global_014743.csv
long,prompt_4,run_7,spread,trial_3,run_20260421_015106,44.0,24,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_3/run_20260421_015106/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_3/run_20260421_015106/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_7/spread/trial_3/run_20260421_015106/bumps_global_015106.csv
long,prompt_4,run_8,spread,trial_1,run_20260421_020440,62.0,61,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_1/run_20260421_020440/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_1/run_20260421_020440/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_1/run_20260421_020440/bumps_global_020440.csv
long,prompt_4,run_8,spread,trial_2,run_20260421_020804,57.0,28,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_2/run_20260421_020804/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_2/run_20260421_020804/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_2/run_20260421_020804/bumps_global_020804.csv
long,prompt_4,run_8,spread,trial_3,run_20260421_021127,59.0,26,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_3/run_20260421_021127/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_3/run_20260421_021127/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_8/spread/trial_3/run_20260421_021127/bumps_global_021128.csv
long,prompt_4,run_9,spread,trial_1,run_20260421_022501,53.0,22,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_1/run_20260421_022501/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_1/run_20260421_022501/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_1/run_20260421_022501/bumps_global_022502.csv
long,prompt_4,run_9,spread,trial_2,run_20260421_022825,53.0,47,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_2/run_20260421_022825/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_2/run_20260421_022825/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_2/run_20260421_022825/bumps_global_022825.csv
long,prompt_4,run_9,spread,trial_3,run_20260421_023148,51.0,19,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_3/run_20260421_023148/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_3/run_20260421_023148/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_4/run_9/spread/trial_3/run_20260421_023148/bumps_global_023149.csv
long,prompt_5,run_1,spread,trial_1,run_20260417_195627,12.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_1/run_20260417_195627/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_1/run_20260417_195627/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_1/run_20260417_195627/bumps_global_195627.csv
long,prompt_5,run_1,spread,trial_2,run_20260417_195952,12.0,3,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_2/run_20260417_195952/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_2/run_20260417_195952/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_2/run_20260417_195952/bumps_global_195952.csv
long,prompt_5,run_1,spread,trial_3,run_20260417_200317,11.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_3/run_20260417_200317/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_3/run_20260417_200317/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_1/spread/trial_3/run_20260417_200317/bumps_global_200317.csv
long,prompt_5,run_10,spread,trial_1,run_20260421_024523,13.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_1/run_20260421_024523/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_1/run_20260421_024523/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_1/run_20260421_024523/bumps_global_024523.csv
long,prompt_5,run_10,spread,trial_2,run_20260421_024846,10.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_2/run_20260421_024846/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_2/run_20260421_024846/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_2/run_20260421_024846/bumps_global_024847.csv
long,prompt_5,run_10,spread,trial_3,run_20260421_025210,13.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_3/run_20260421_025210/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_3/run_20260421_025210/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_10/spread/trial_3/run_20260421_025210/bumps_global_025210.csv
long,prompt_5,run_2,spread,trial_1,run_20260417_201656,11.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_1/run_20260417_201656/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_1/run_20260417_201656/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_1/run_20260417_201656/bumps_global_201656.csv
long,prompt_5,run_2,spread,trial_2,run_20260417_202021,11.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_2/run_20260417_202021/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_2/run_20260417_202021/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_2/run_20260417_202021/bumps_global_202021.csv
long,prompt_5,run_2,spread,trial_3,run_20260417_202346,10.0,1,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_3/run_20260417_202346/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_3/run_20260417_202346/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_2/spread/trial_3/run_20260417_202346/bumps_global_202346.csv
long,prompt_5,run_3,spread,trial_1,run_20260417_203725,55.0,27,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_1/run_20260417_203725/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_1/run_20260417_203725/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_1/run_20260417_203725/bumps_global_203725.csv
long,prompt_5,run_3,spread,trial_2,run_20260417_204050,55.0,47,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_2/run_20260417_204050/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_2/run_20260417_204050/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_2/run_20260417_204050/bumps_global_204050.csv
long,prompt_5,run_3,spread,trial_3,run_20260417_204414,59.0,32,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_3/run_20260417_204414/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_3/run_20260417_204414/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_3/spread/trial_3/run_20260417_204414/bumps_global_204415.csv
long,prompt_5,run_4,spread,trial_1,run_20260421_030544,37.0,18,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_1/run_20260421_030544/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_1/run_20260421_030544/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_1/run_20260421_030544/bumps_global_030544.csv
long,prompt_5,run_4,spread,trial_2,run_20260421_030907,40.0,24,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_2/run_20260421_030907/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_2/run_20260421_030907/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_2/run_20260421_030907/bumps_global_030908.csv
long,prompt_5,run_4,spread,trial_3,run_20260421_031231,46.0,20,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_3/run_20260421_031231/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_3/run_20260421_031231/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_4/spread/trial_3/run_20260421_031231/bumps_global_031232.csv
long,prompt_5,run_5,spread,trial_1,run_20260421_032605,58.0,48,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_1/run_20260421_032605/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_1/run_20260421_032605/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_1/run_20260421_032605/bumps_global_032606.csv
long,prompt_5,run_5,spread,trial_2,run_20260421_032929,57.0,25,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_2/run_20260421_032929/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_2/run_20260421_032929/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_2/run_20260421_032929/bumps_global_032929.csv
long,prompt_5,run_5,spread,trial_3,run_20260421_033252,56.0,42,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_3/run_20260421_033252/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_3/run_20260421_033252/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_5/spread/trial_3/run_20260421_033252/bumps_global_033253.csv
long,prompt_5,run_6,spread,trial_1,run_20260421_034627,53.0,52,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_1/run_20260421_034627/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_1/run_20260421_034627/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_1/run_20260421_034627/bumps_global_034627.csv
long,prompt_5,run_6,spread,trial_2,run_20260421_034950,49.0,54,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_2/run_20260421_034950/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_2/run_20260421_034950/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_2/run_20260421_034950/bumps_global_034951.csv
long,prompt_5,run_6,spread,trial_3,run_20260421_035314,55.0,55,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_3/run_20260421_035314/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_3/run_20260421_035314/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_6/spread/trial_3/run_20260421_035314/bumps_global_035314.csv
long,prompt_5,run_7,spread,trial_1,run_20260421_040648,50.0,23,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_1/run_20260421_040648/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_1/run_20260421_040648/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_1/run_20260421_040648/bumps_global_040648.csv
long,prompt_5,run_7,spread,trial_2,run_20260421_041011,52.0,42,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_2/run_20260421_041011/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_2/run_20260421_041011/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_2/run_20260421_041011/bumps_global_041012.csv
long,prompt_5,run_7,spread,trial_3,run_20260421_041335,57.0,75,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_3/run_20260421_041335/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_3/run_20260421_041335/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_7/spread/trial_3/run_20260421_041335/bumps_global_041336.csv
long,prompt_5,run_8,spread,trial_1,run_20260421_042709,59.0,44,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_1/run_20260421_042709/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_1/run_20260421_042709/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_1/run_20260421_042709/bumps_global_042710.csv
long,prompt_5,run_8,spread,trial_2,run_20260421_043033,60.0,27,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_2/run_20260421_043033/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_2/run_20260421_043033/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_2/run_20260421_043033/bumps_global_043033.csv
long,prompt_5,run_8,spread,trial_3,run_20260421_043356,54.0,54,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_3/run_20260421_043356/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_3/run_20260421_043356/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_8/spread/trial_3/run_20260421_043356/bumps_global_043357.csv
long,prompt_5,run_9,spread,trial_1,run_20260421_044731,54.0,24,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_1/run_20260421_044731/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_1/run_20260421_044731/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_1/run_20260421_044731/bumps_global_044731.csv
long,prompt_5,run_9,spread,trial_2,run_20260421_045054,55.0,17,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_2/run_20260421_045054/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_2/run_20260421_045054/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_2/run_20260421_045054/bumps_global_045055.csv
long,prompt_5,run_9,spread,trial_3,run_20260421_045418,54.0,19,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_3/run_20260421_045418/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_3/run_20260421_045418/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/long/prompt_5/run_9/spread/trial_3/run_20260421_045418/bumps_global_045418.csv
medium,prompt_1,run_1,spread,trial_1,run_20260417_205754,5.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_1/run_20260417_205754/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_1/run_20260417_205754/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_1/run_20260417_205754/bumps_global_205754.csv
medium,prompt_1,run_1,spread,trial_2,run_20260417_210119,5.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_2/run_20260417_210119/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_2/run_20260417_210119/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_2/run_20260417_210119/bumps_global_210119.csv
medium,prompt_1,run_1,spread,trial_3,run_20260417_210444,5.0,0,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_3/run_20260417_210444/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_3/run_20260417_210444/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_1/spread/trial_3/run_20260417_210444/bumps_global_210444.csv
medium,prompt_1,run_10,spread,trial_1,run_20260421_050752,52.0,71,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_1/run_20260421_050752/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_1/run_20260421_050752/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_1/run_20260421_050752/bumps_global_050752.csv
medium,prompt_1,run_10,spread,trial_2,run_20260421_051115,43.0,62,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_2/run_20260421_051115/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_2/run_20260421_051115/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_2/run_20260421_051115/bumps_global_051116.csv
medium,prompt_1,run_10,spread,trial_3,run_20260421_051439,51.0,61,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_3/run_20260421_051439/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_3/run_20260421_051439/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_10/spread/trial_3/run_20260421_051439/bumps_global_051440.csv
medium,prompt_1,run_2,spread,trial_1,run_20260417_211823,52.0,38,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_2/spread/trial_1/run_20260417_211823/coverage_timeseries.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_2/spread/trial_1/run_20260417_211823/coverage_paths.csv,/home/ecem/ros2_ws/src/Leo_sct/results_exp/explore/medium/prompt_1/run_2/spread/trial_1/run_20260417_211823/bumps_global_211824.csv
