bump_total,stamp_sec,stamp_nsec,bump_type,key,entity_a,entity_b,robot,frame_index_oldest_first,frame_wall_time,frame_stamp_sec,frame_stamp_nsec,encoding,height,width,npy_path,pgm_path
2,164,270000000,robot,"('robot_3', 'robot_4')",robot_3,robot_4,robot_4,4,1783679951.226460,164,0,32FC1,360,640,collision_depth_frames/bump_0002_robot_3_robot_4/robot_4/frame_04_164_0.npy,collision_depth_frames/bump_0002_robot_3_robot_4/robot_4/frame_04_164_0.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,0,1783680049.247558,262,0,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_00_262_0.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_00_262_0.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,1,1783680049.737829,262,500000000,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_01_262_500000000.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_01_262_500000000.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,2,1783680050.254128,263,0,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_02_263_0.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_02_263_0.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,3,1783680050.744646,263,500000000,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_03_263_500000000.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_03_263_500000000.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,4,1783680051.244874,264,0,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_04_264_0.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_0/frame_04_264_0.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,0,1783680049.267790,262,0,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_00_262_0.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_00_262_0.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,1,1783680049.751237,262,500000000,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_01_262_500000000.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_01_262_500000000.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,2,1783680050.271298,263,0,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_02_263_0.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_02_263_0.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,3,1783680050.761376,263,500000000,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_03_263_500000000.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_03_263_500000000.pgm
3,264,460000000,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,4,1783680051.259657,264,0,32FC1,360,640,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_04_264_0.npy,collision_depth_frames/bump_0003_robot_0_robot_2/robot_2/frame_04_264_0.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,0,1783680052.749800,265,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_00_265_500000000.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_00_265_500000000.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,1,1783680053.267941,266,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_01_266_0.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_01_266_0.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,2,1783680053.749884,266,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_02_266_500000000.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_02_266_500000000.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,3,1783680054.262222,267,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_03_267_0.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_03_267_0.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_0,4,1783680054.760325,267,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_04_267_500000000.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_0/frame_04_267_500000000.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,0,1783680052.761566,265,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_00_265_500000000.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_00_265_500000000.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,1,1783680053.284884,266,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_01_266_0.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_01_266_0.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,2,1783680053.764646,266,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_02_266_500000000.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_02_266_500000000.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,3,1783680054.272796,267,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_03_267_0.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_03_267_0.pgm
4,268,0,robot,"('robot_0', 'robot_2')",robot_0,robot_2,robot_2,4,1783680054.778061,267,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_04_267_500000000.npy,collision_depth_frames/bump_0004_robot_0_robot_2/robot_2/frame_04_267_500000000.pgm
