group,prompt,run,layout,trial,yaml_path,prompt_path,results_parent,run_output_dir,status
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_25,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_25/run_20260429_225435,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_26,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_26/run_20260429_225939,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_27,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_27/run_20260429_230442,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_28,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_28/run_20260429_230946,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_29,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_29/run_20260429_231450,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_30,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_30/run_20260429_231953,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_21,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_21/run_20260429_232457,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_22,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_22/run_20260429_233000,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_23,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_23/run_20260429_233504,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_24,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_24/run_20260429_234008,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_25,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_25/run_20260429_234511,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_26,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_26/run_20260429_235015,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_27,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_27/run_20260429_235518,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_28,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_28/run_20260430_000022,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_29,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_29/run_20260430_000526,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_30,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_30/run_20260430_001029,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_1/run_20260430_103704,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_2,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_2/run_20260430_104208,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_3,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_3/run_20260430_104712,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_4,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_4/run_20260430_105215,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_5,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_5/run_20260430_105719,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_6,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_6/run_20260430_110223,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_7,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_7/run_20260430_110726,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_8,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_8/run_20260430_111230,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_9,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_9/run_20260430_111734,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_10,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_10/run_20260430_112237,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_11,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_11/run_20260430_114900,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_12,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_12/run_20260430_115403,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_13,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_13/run_20260430_115907,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_14,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_14/run_20260430_120410,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_15,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_15/run_20260430_120914,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_16,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_16/run_20260430_121418,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_17,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_17/run_20260430_121921,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_18,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_18/run_20260430_122425,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_19,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_19/run_20260430_122929,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_20,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_20/run_20260430_123432,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_21,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_21/run_20260430_123936,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_22,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_22/run_20260430_124440,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_23,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_23/run_20260430_124944,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_24,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_24/run_20260430_125448,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_25,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_25/run_20260430_125951,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_26,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_26/run_20260430_130455,ok
gpt-5.4,prompt_1,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/explore_sup_gpt_new_1_run_5_constraint_422.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-5.4/prompt_1/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_27,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-5.4/prompt_1_run_5_constraint_422/trial_27/run_20260430_130958,ok
