bump_total,stamp_sec,stamp_nsec,bump_type,key,entity_a,entity_b,robot,frame_index_oldest_first,frame_wall_time,frame_stamp_sec,frame_stamp_nsec,encoding,height,width,npy_path,pgm_path
16,475,150000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,2,1783689254.410237,474,0,32FC1,360,640,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_02_474_0.npy,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_02_474_0.pgm
16,475,150000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,3,1783689254.909654,474,500000000,32FC1,360,640,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_03_474_500000000.npy,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_03_474_500000000.pgm
16,475,150000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,4,1783689255.410047,475,0,32FC1,360,640,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_04_475_0.npy,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_04_475_0.pgm
17,477,200000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,0,1783689255.410047,475,0,32FC1,360,640,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_00_475_0.npy,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_00_475_0.pgm
17,477,200000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,1,1783689255.908056,475,500000000,32FC1,360,640,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_01_475_500000000.npy,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_01_475_500000000.pgm
17,477,200000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,2,1783689256.407360,476,0,32FC1,360,640,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_02_476_0.npy,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_02_476_0.pgm
17,477,200000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,3,1783689256.907992,476,500000000,32FC1,360,640,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_03_476_500000000.npy,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_03_476_500000000.pgm
17,477,200000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,4,1783689257.411884,477,0,32FC1,360,640,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_04_477_0.npy,collision_depth_frames/bump_0017_robot_1_east_wall_link_collision/robot_1/frame_04_477_0.pgm
18,481,340000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,0,1783689259.408342,479,0,32FC1,360,640,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_00_479_0.npy,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_00_479_0.pgm
18,481,340000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,1,1783689259.914498,479,500000000,32FC1,360,640,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_01_479_500000000.npy,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_01_479_500000000.pgm
18,481,340000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,2,1783689260.408903,480,0,32FC1,360,640,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_02_480_0.npy,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_02_480_0.pgm
18,481,340000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,3,1783689260.908036,480,500000000,32FC1,360,640,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_03_480_500000000.npy,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_03_480_500000000.pgm
18,481,340000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,4,1783689261.403955,481,0,32FC1,360,640,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_04_481_0.npy,collision_depth_frames/bump_0018_robot_1_east_wall_link_collision/robot_1/frame_04_481_0.pgm
